name,label
සඳුනි,0
ඉෂාර,1
ෂර,0
සඳමාලි,1
සඳමාලිං,0
තේනබන්දු,1
තේනබන්දු,0
තේනබඛන්ද්‍රු,0
පංගි,1
පංගහි,0
පහ,0
තිලකරත්න,1
හුසේන්,1
ඞහුසේන්,0
ේසහුසේන්,0
ගෙදර,1
එදෙර,0
යසපාල,1
රෝහිනී,1
ේසඨරෝහිනී,0
රෝහිනී,0
රෝහිත,1
රෝනත,0
ඛේඕඝඨඞරෝභහිත,0
මාන්නප්‍රේම,1
මාන්නප්‍රේම,0
මාන්නප්‍රේම,0
ඉහළ,1
මනෙළ,0
නිශාන්ති,1
නිශාන්නිං,0
ගුණසේකර,1
ගුණසේකර,0
ශගුණසේකර,0
දිල්රුක්ෂි,1
ඞදිල්රැක්ෂි,0
දුල්ෂාන්,1
ඛසඨඇදුල්ෂාන්,0
ඞඝඈඇදුල්ෂාන්,0
උලුවත්ත,1
උලුවන්න,0
ඛඞසඋලූවත්ත,0
අරුණි,1
ඬඅරුණි,0
බෝපෙගේ,1
බෝපෙගේ,0
බෝපෙගේ,0
බණ්ඩාර,1
තක්‍ෂිලා,1
තක්ෂිලා,0
ඞතක්ඩෂමලා,0
ඉන්දු,1
නේරු,0
ඉන්,0
නීලකන්ඩන්,1
නීලකන්ඩන්ං,0
දමයන්ති,1
ශසඈදමයන්ති,0
අජ්මුල්කාන්,1
අසජිමුල්කාන්,0
ගංගාධර,1
ගංගාධවධ,0
සමරතුංග,1
මන්සිල්,1
ඞඝමන්සිල්,0
ඞඞනන්සිල්ං,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
කුමාරි,1
කුමාර්,0
උඩුමලගල,1
අමරා,1
අයේෂා,1
අයේෂා,0
අයේෂා,0
දිල්රුක්ෂි,1
දිල්්‍රරැක්ෂි,0
දිල්රැක්ෂි,0
ආරච්චිලාගේ,1
ආරච්චිලාගේ,0
ආරච්චිලාගේ,0
හෙම්බා,1
ඞහනෙම්බ,0
ඞහහෙම්බා,0
සංජීව,1
සංව,0
හප්පාන,1
හභප්පාන,0
වීරරත්න,1
චචිරරන්නං,0
රාජපක්‍ෂ,1
රාජපක්ස,0
රාජපක්ෂ,0
මොහොමඩ්,1
මොහොමඩ්,0
මොහොමඩ්,0
රත්නායක,1
ටුවාගරන්,1
ට්‍රචාගරන්,0
වුවාගරන්,0
ක්රිස්තෝගුබදු,1
ක්‍රස්තෝගුබරු,0
කරිස්තෝගුබදු,0
බණ්ඩාර,1
සේනානායකගේ,1
සේනානායකගේ,0
සේනානායකගේ,0
වෙස්කා,1
එචෙස්කා,0
ඉවෙස්කා,0
සමන්,1
රත්නායක,1
මන්ත්‍රී,1
ඞමන්බි,0
මන්ම්‍රී,0
වීරවර්ණ,1
වීරචර්ණ,0
ජයසුන්දර,1
විපුල,1
විපුළ්‍ර,0
විවුලු,0
සංකර්,1
රාජපක්‍ෂ,1
රාජපක්පත,0
රාජපක්ක,0
අස්‍රෆ්,1
අර්,0
අසුෆ්,0
නැකැතිලාගේ,1
නැකැනිලාගේ,0
නැකැතිලාගේ,0
වලවගේ,1
වචලවගේ,0
වලවගේ,0
නානයක්කාර,1
නානයක්කාරං,0
නීරූපා,1
නීරාපා,0
නීරුපා,0
සෆ්රාන්,1
යසෆ්රාන්,0
සිල්වා,1
සඳරුවන්,1
ඞසඳරුවන්,0
ලියනගේ,1
ලියනගේ,0
ලියනගේ,0
අචිනි,1
විනි,0
අව්නි,0
මල්ලිකා,1
ඛේඞමල්ළිකා,0
ගුනතේරිස්,1
ගුනතේරස්,0
ගුනතේරිස්,0
නිල්මිණි,1
ඞනිල්මිනි,0
ඞතනිල්මිනි,0
කුමාරි,1
ඞකුමාර,0
මරුදේ,1
ඞඛමරුදේ,0
මරුදේ,0
හසිත,1
භසිත,0
මොහමඩ්,1
මොහමඩ්,0
මොහමඩ්,0
රූබන්,1
රබන්,0
රුබඛන්,0
අලකුවෙල්,1
අලකුවෙල්මං,0
ජයසුන්දර,1
චන්දන,1
වෙලගම,1
ඞවෙලගම,0
ශවෙලගම,0
සමන්,1
ඛඞසමන්,0
නිශාමියා,1
ඞඇඅනිශාමියා,0
මනෝජි,1
මනෝජ්,0
මනෝරි,0
චාන්දික,1
චාන්පික,0
මිරිස්සගේ,1
මිරස්සගේ,0
මිරිස්සගේ,0
මාරසිංහ,1
ඞඈඉමාරසිංහ,0
මොහමඩ්,1
මොහමඩ්,0
ඬමොහමඩ්,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
රාජජෙයදිනි,1
රාජජේෙයදිනි,0
නිරෝජිනි,1
ඞනිරෝපීනි,0
නිරෝජිනි,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
තරිඳු,1
තාදු,0
ර්තදු,0
සිල්වා,1
ඈපාගේ,1
ඈපාගේ,0
ඇපාගේ,0
ජිනාදරී,1
පජිනාුර්,0
ජනාදරි,0
චන්ද්‍රලතා,1
චන්දලතා,0
අසංකා,1
ඞඛඅසංකා,0
එදිරිමුනි,1
ඞචිදිර්මුනි,0
එදිරිමුන්,0
අධිකාරි,1
අධිකාර්,0
උදේශිකා,1
උදේශිකා,0
ඞඇඋදේශිකා,0
කොඩිතුවක්කුගේ,1
කොඩිතුවක්කුගේ,0
කොඩිතුවක්කුගේ,0
උදයගිරි,1
උදයගිරදි,0
දූමගේ,1
දුමගේ,0
දුමගේ,0
ආශිංසා,1
ආෂිංසා,0
පස්දුන්කෝරලෙ,1
පස්දුන්කෝරලෙ,0
පස්දුන්කෝරලෙ,0
මධුශිකා,1
මධුෂිකා,0
මධුගශිකා,0
කල්පනී,1
කල්පහති,0
තමරාඳවිල,1
තමරාදඳවිල,0
කාංචනා,1
ඞකාංචනා,0
නන්දවති,1
නන්දවතනි,0
වැදිප්පුල්ලේ,1
වැදිප්පුල්ලේ,0
වැදිප්පුල්ලේ,0
රාජකරුණා,1
පතිරගේ,1
පනිරගේ,0
පතිරගේ,0
සුමනාවතී,1
මිල්ෆරා,1
ඞඇඤමි්ල්ගරා,0
මුදුන්කොත්ගෙදර,1
මුදුන්කොත්ගෙදර,0
මුදුන්කොත්ගෙදර,0
ජයවර්ධන,1
වීරසිංහ,1
චීරසිංගහ,0
ඞඋඊතචීරසිංං,0
මුහයිදීන්,1
ඞමුහයිදීන්,0
මුහයිදින්,0
ලක්ෂාන්,1
ඞසඞලක්‍ෂාන්,0
ලලිත්,1
කවිෂ්ක,1
කවිෂ්ඛ,0
රුවන්,1
රෑචවන්,0
පිටිවිල,1
විජේතුංග,1
විජේතුංග,0
වචිපේතුංග,0
ජයසේකර,1
ජයසේකර,0
ජයසේකර,0
උදුමන්,1
නලින්දරත්න,1
නලින්දරත්නං,0
මහුරුප්,1
ඡමනුරුප්,0
පතිරන්නැහැලාගේ,1
පතිරන්නැහැලාගේ,0
පතිරන්තැහැලාගේ,0
වැලිවේරිය,1
වචැලිවේරය,0
වැලිවේරිය,0
මිතිනි,1
ම්තිනි,0
ගමරාලලාගේ,1
ගමරාලලාගේ,0
ගමරාලලාගේ,0
චමිලා,1
ේසචම්ලා,0
ඞඑම්ලා,0
චාමින්ද,1
ඞචාම්න්ල,0
යසවතී,1
සසවචතී,0
ඞඝඉයසවතී,0
සුනේත්‍රා,1
සුනේත්‍රා,0
ඞසුනේත්‍රා,0
කණ්ණන්,1
කණ්ණ්,0
කණ්ණන්ං,0
ලීලාරත්න,1
ලීලාරන්න,0
‍ප්‍රියන්තා,1
ප්‍රියන්නා,0
ප්‍රියන්තා,0
සුරේක්,1
සුරේක්,0
සුරෙක්,0
උදයාංගනී,1
ටදයාංගනී,0
ඇල්ෆඩ්,1
ඇල්ගවරඩ්,0
රෝෂිනි,1
සශඈරෝෂනි,0
රෝෂනි,0
සුරවිමල,1
සුරවිමම,0
ශඈශඡසුරවීමල,0
ප්‍රදීප්,1
ළෑප්,0
ප්‍රදිජ,0
ගුරුපරන්,1
ඞගුරුපරන්,0
ඞගුරුපරන්,0
තාලප්පුලිගේ,1
තාලප්පුලිගේ,0
තාලපපුලිගේ,0
අහමදු,1
අනමදු,0
මුතුකුමාරණ,1
මුබුඛුමාරණ,0
තෙයිවරාසා,1
අජිනබ්ඛාන්,1
අපජිනබ්බාන්,0
අජිනබ්බාන්,0
මහේස්වරී,1
මහේස්වර්,0
ඞඈමගේස්වරට්,0
මධුෂාන්,1
ඞමධුගාන්,0
පාතිමා,1
ඬපාතිමා,0
රණවීර,1
ඞඈඉඋරණවර,0
සිහාන්,1
ඞසිහාන්,0
අමරතුංග,1
පාලිත,1
සුධන්ත,1
සුඛන්ත,0
සිවකුමාර්,1
ඞඇඅසිචඛුමාර්,0
හේනයලාගේ,1
හේනයලාගේ,0
ගේනයලාගේ,0
වීරසිංහ,1
ඞචීරසිංහ,0
විරසිංහ,0
අප්සාරි,1
අජ්සාර,0
ආචාරිගේ,1
ඇආචාරගේ,0
ඞආචාරිගේ,0
රාජපක්ෂ,1
උපේක්ෂා,1
උපේක්ෂා,0
ේශඋඋපේක්ෂා,0
ආරච්චිලාගේ,1
ආරච්චිලාගේ,0
ආරච්චිලාගේ,0
රාල්ලාගේ,1
රාල්ලාගේ,0
ඞඉරාල්ලාගේ,0
බතීගම,1
බතිගම,0
දිල්ෂාන්,1
ඉෂාර,1
පාර,0
ඉඅපොර,0
මදුෂංක,1
ඞමදුෂක,0
ඛඞමදුෂකං,0
තංගවේලු,1
තංගවේලූ,0
ඞශතංගවේලු,0
තරුෂි,1
තරැුෂ්,0
ආරච්චි,1
ඨආරච්චි,0
අශිංකා,1
ඞඅනශිංකා,0
ඞඅශිංකා,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
සුමිත්‍රා,1
සුම්ට්‍රද්‍රා,0
ශාවින්ද,1
ඞශශාවින්ලද,0
ශාෘවින්ද,0
නිරෝෂන්,1
නිරෝෂන්,0
නිරෝෂන්,0
සමුද්‍රිකා,1
ඞඇසමුදකා,0
සුමුදු,1
ජෙයචිත්‍රා,1
ජෙයචිට්‍රා,0
ඞඈජෙයචිත්‍රා,0
ප්‍රියංග,1
ඩයානි,1
වසන්ත,1
ඩිල්ෂාන්,1
ඩ්ල්ෂාන්,0
ජයන්ත,1
චින්කා,1
විජේරත්න,1
විජේරත්න,0
විජේරත්න,0
කන්නන්,1
කාතුන්,1
ඞකෘාතුූන්,0
හේවාගේ,1
හේවාගේ,0
හේවාගේ,0
කංකානමලාගේ,1
කංකානමලාගේ,0
කංකානමලාගේ,0
චම්පික,1
ඞඝචම්පික,0
හමීඩ්,1
රිවි,0
හම්ඩි,0
වන්නිනායක,1
ශ්‍රීදර්,1
ශ්‍රිර්,0
ද්‍රිර්,0
ඩබ්ලිව්,1
ඩබ්ලිවි,0
රත්න,1
රතන,0
නිශානි,1
හඳගිර,1
ජයසේකර,1
ඈජයසේකර,0
ජයසේකර,0
මලීන්,1
මිලීන්,0
ඞමළලීන්,0
විජේසිරි,1
විරේසිළරු,0
විජේසිරි,0
මල්ලිකා,1
ඞමල්ලිකා,0
ේඋමල්ලිකා,0
කළණි,1
කළණ,0
කළනි,0
අබුබක්කර්,1
අබුඛක්කර්,0
අබුඛක්කර,0
සඳමාලි,1
කස්තුරි,1
කස්තුරු,0
ඬකසතුරි,0
දිනෝත්,1
දිුනෝත්,0
දිනෝත්,0
තලගහ,1
තනලගන,0
හේවගේ,1
ඞඛහේවගේ,0
අගේවගේ,0
මල්ක,1
මලක,0
තිලක්ෂනී,1
ඞනිලක්ෂනී,0
තිලක්ෂනනී,0
ඇඹිල්ලවත්තේ,1
ඇඹිල්ලවත්තේ,0
ඇඹිල්ලවත්තේ,0
පැලකැටියගේ,1
පැලකැටියගේ,0
පැලකැටියගේ,0
චාමර,1
චාමම,0
ඞඛඞචාම,0
වල්පොල,1
චල්පොල,0
වල්පොල,0
සේනාරත්න,1
සේනාරත්න,0
සේනාරත්න,0
එරන්දනී,1
චිරන්දනී,0
ඞඑරන්නීි,0
ශෂිකලා,1
ඞණශෂිකලා,0
අනුර,1
යදුසන්,1
සදුසන්,0
වැලිකඩගේ,1
චැලිකඩගේ,0
වැලිකඩගේ,0
අනස්,1
මොහමඩ්,1
මොහමඩ්,0
මොහමඩ්,0
ජයසූරිය,1
පයසූරය,0
ඒයසූරිය,0
ප්‍රසන්න,1
ඞප්‍රසන්න,0
හංසනී,1
හංසනී්,0
මධුශංඛ,1
ඞඇඝමධුශගංචඞ,0
මහගොඩගේ,1
මහගොඩගේ,0
මහගොඩගේ,0
නිහාල්,1
ඛඞනිනාල්,0
නිගශාල්,0
පතිරණ,1
උශපතිරර,0
සුබ්‍රමනියම්,1
වීරක්කොඩි,1
චීරක්කොඩි,0
වීරක්කොඩි,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
වසන්ත,1
චසන්තන,0
දේවින්දි,1
දේචින්ද්,0
දේවින්දි,0
ජෝතිපාල,1
ජෝතිපාල,0
ජෝතිපාල,0
නානායක්කාර,1
මධුවන්ති,1
මධුචන්ති,0
ශිෆ්නි,1
සිප්ති,0
නිරෝෂනී,1
ඞඇඅඟනිරෝෂනීං,0
හතනිරෝෂනී,0
දිසානායක,1
ශ්‍රීමාලි,1
ගගශ්‍රීමාලි,0
ශද්‍රීමාලි,0
දයාවති,1
දයාවතී,0
දියාවනි,0
ප්‍රියදර්ශිනි,1
පි්‍රියදර්ශිනි,0
ප්‍රියදර්ශින්,0
සෙල්ල,1
ේඞඝඛසෙල්ල,0
වීරකෝන්,1
ඞවීරකෝන්ං,0
වීරකෝන්,0
විරංග,1
චිරග,0
විරුග,0
කුමාර,1
ඞකුමාර,0
බණ්ඩාරලාගේ,1
බණ්ඩාරලාගේ,0
බණ්ඩාරලාගේ,0
දනේස්වර,1
දුනේස්වර,0
ඞදනේස්වර,0
ජයරාම්,1
ඞශජයරාම්,0
විදානෙලාගේ,1
විදානෙලාගේ,0
විදානෙලාගේ,0
විරාජ්,1
විරාජීි,0
හේරත්,1
හේරත්,0
හේරත්,0
බසීර්,1
බසර්්,0
බසිර්,0
ජිවරත්න,1
ඈජීවරත්න,0
ඈජිවරත්න,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
ඩිමාලි,1
ඛඞඝඩිමාලි,0
කුමාර,1
සුමිත්,1
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේං,0
කාන්ති,1
කාන්තිං,0
සුරේෂා,1
සුරේෂා,0
ඞසුරේෂා,0
ගෙදර,1
ගෙර,0
මුණසිංහ,1
මුණසිංං,0
ඞඝඉමුණසිං,0
හෙට්ටිආරච්චි,1
හෙට්ටිආරච්චිං,0
අධිකාරි,1
අධිකාර,0
ලද්දුසිංහ,1
ලද්දුසිංංං,0
සිල්වා,1
ඞසඞසිල්වා,0
කුමාර,1
චතුරංග,1
චබුරංග,0
කෞශල,1
ඞකෞශල,0
ේඞඝඛහසකොෞශල,0
දිල්ෂාන්,1
කෝමන්ගොඩගේ,1
කෝමන්ගොඩගේ,0
කෝමන්ගොඩගේ,0
සුරේන්තන්,1
සුරේන්තන්,0
සුරේන්තන්ට,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
ෆරීත්,1
යවර්ත්,0
බරත්,0
රජීතා,1
රජිතා,0
රජිතා,0
චන්ද්‍රා,1
එනිදා,0
නිෂාන්,1
ඞනිෂාන්,0
පරණමාන්න,1
කංකානමලාගේ,1
කංකානමලාගේ,0
කංකානමලාගේ,0
සුමිත්,1
දිසානායකලාගේ,1
දිසානායකලාගේ,0
දිසානායකලාගේ,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
ප්‍රියලාල්,1
ඞඈප්‍රියලාල්,0
සිද්දීක්,1
සිදුදික්,0
සිද්දික්,0
හර්ෂණ,1
තර්ෂන,0
භර්මණ,0
හෙන්ද,1
නෙන්ද,0
ගෙන්ද,0
සඳරුවන්,1
සඳරැවන්,0
සොයිසා,1
සොයිසා,0
සොයිසා,0
චමින්ද,1
චම්න්දා,0
මුෆිනා,1
මුෆපිනා,0
සරුක්,1
බඅරැක්,0
සරැක්,0
අයේෂා,1
අයේෂා,0
අයේෂා,0
මාලියද්දේ,1
මාලියද්දේ,0
මාලියද්දේ,0
දේවයලාගේ,1
දේවයලාගේ,0
දේවයලාගේ,0
ආරච්චිලාගේ,1
ආරච්චිලාගේ,0
ආරච්චිලාගේ,0
සෙනවිරත්න,1
සම්පත්,1
ඛඞඝසම්පත්,0
වීරක්කොඩි,1
වීරක්කොඩි,0
වීරක්කොඩිං,0
කංකානම්ගේ,1
කංකානම්ගේ,0
කංකානම්ගේ,0
නිශ්සක,1
නිශ්ස්ක,0
නිශ්සසක,0
ඉන්දික,1
මන්දූකු,0
මධුනිකා,1
අසංක,1
ීඅසංක,0
ජීවනී,1
පීවව්ි,0
ගෙදර,1
හේවාතිලක,1
හභේවාතිලක,0
ගේවාතිලක,0
ෆාතිමා,1
ඞහෆාසබමා,0
ලාතිමා,0
කුමාරි,1
කුමාර,0
යුරේෂක,1
යුරේෂක,0
ඛ්‍යයුරේෂක,0
මුහම්මදු,1
ඞඈමුහම්මට්‍රු,0
මුහම්මද්‍රු,0
උඩුගහපත්තුවේ,1
උඩුගහපත්තුවේ,0
උඩුගහපත්තුවේ,0
චන්ද්‍රරත්න,1
චන්දුරත්න,0
චන්දරත්න,0
ශයාමලී,1
ඞඝශයාමලී,0
ඞශයාමලී,0
බෝතලගේ,1
බෝතලගේ,0
බෝතලගේ,0
දොඹගොඩ,1
දොඹගොඩ,0
දොෞඛගොඩ,0
මෙරිල්,1
මෙරල්,0
පට්ටි,1
එරට,0
මාලනී,1
හිමියාගේ,1
හිමියාගේ,0
හිමියාගේ,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
කසුන්,1
වැල්ලාන,1
චැල්ලාන,0
පෙරේරා,1
පෙරේරාරං,0
පෙරේරා,0
පෙරේරා,1
පෙරේරා,0
පෙරේරාං,0
දීපිකා,1
යදිපිකා,0
දිපිකා,0
ජෙගදීස්වරන්,1
පෙගදීස්වරන්,0
ඉන්දික,1
මන්දුක,0
අනුලාවති,1
අනුලාවනි,0
ඈඅනුලාවති,0
මොනිකා,1
ඞමමානිකා,0
මොනිකා,0
රුක්ෂාන්,1
ේඈඋරුක්‍ක්ෂාන්,0
රැක්ෂාන්,0
කුමාරිහාමි,1
කුමාරහාම්,0
කුමාරිගාමි,0
අරුණිකා,1
මුනසින්,1
ඞඨමුනසින්,0
මධුභාෂණි,1
මධුභාෂනි,0
දසනායක,1
වීරප්පුලි,1
සසඇඅචිරප්පුලි,0
විජේසුන්දර,1
චිෆපේසුන්දමර,0
වචිපේසුන්දර,0
වීක්‍රමමහදුරයලා,1
චික්‍රමමහදුරයලා,0
වික්‍රමමහදුරයලා,0
උග්‍ගල්ල,1
උග්ගල්ල,0
උග්ගල්ල,0
මොහමඩ්,1
මොහමඩ්,0
ඞහමොහමඩ්,0
ජයතිලක,1
මුසීන්,1
මුගදින්,0
අන්දරමානගේ,1
අන්දරමානගේ,0
අන්දරමානගේ,0
අසීස්,1
අසිස්,0
ගිත්මිණි,1
ඞගිත්මිනි,0
ගිත්මිනි,0
මාපාරත්න,1
සම්පත්,1
රත්නායක,1
තරිඳු,1
ාතරදු,0
තදු,0
මුදලිගේ,1
මුදලිගේ,0
මුදලිගේ,0
පද්මපෙරුම,1
සඳරුවන්,1
සඳරැවන්,0
දුලංග,1
දුලාග,0
දුලග,0
මුහම්මඩ්,1
මුනම්මඩ්,0
උහුලනගේ,1
උහනුලනගේ,0
උහුලනගේ,0
කෞශල්‍යා,1
කෞශලන,0
කෞශල්‍යා,0
මොහොමඩ්,1
මොහොමඩ්,0
මොගොමඩ්,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
ගොපාලපිල්ලෙයි,1
ගොපාලපිල්ලෙයි,0
ගොපාලපිල්ලෙයි,0
සුනේත්‍රා,1
සුනේත්‍රා,0
සුනේත්‍රා,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
ශ්‍රීමාල්,1
ශ්‍රීමාල්ං,0
ප්‍රීනාල්,0
සම්පත්,1
ඛේඨඈසම්පත්,0
ඉසුනි,1
ඉමසුනි,0
සුමුදු,1
කුමාරි,1
කුමාර,0
සිත්ති,1
සිත්සි,0
නිල්මිණි,1
නිල්මිනි,0
නිල්මිනි,0
සිල්වා,1
සසිල්වා,0
සවින්දි,1
සවචින්ද්‍ර්‍ය,0
සවින්ද,0
කුමුදුනී,1
ඞබමුදුනි,0
විතානගේ,1
චිතානගේ,0
විතානගේ,0
ඉසුර,1
දම්පහනගේ,1
දම්පනනගේ,0
දම්පහනගේ,0
දේවදාසන්,1
දේවදාසන්,0
දේවදාසන්,0
මොහමඩ්,1
මොහමඩ්,0
මොහමඩ්,0
අළුත්වත්ත,1
අළුත්චත්ත,0
පුහාඹුගොඩ,1
පුහාඹුගොඩ,0
පුහාඹුගොඩ,0
මධුෂිකා,1
ඞමධුෂිකා,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
අසීසා,1
අසිසා,0
කමලවානි,1
ඞකමලවානි,0
අදිකාරි,1
අදුකාර්,0
අඳිකාරි,0
නිශාන්ත,1
කේමාවති,1
කේමාවති,0
කේමාවති,0
දර්ශි,1
දිරි,0
යදර්ශ,0
කෝරලේ,1
කෝරලේ,0
කෝරලේ,0
නවාස්,1
සම්පත්,1
රාසික්,1
හැරල්ඩ්,1
මල්ලිකා,1
ඛේඞඨඉමලේලිකා,0
පොන්නන්විලගේ,1
පොන්නන්විලගේ,0
පොන්නන්විලගේ,0
මුහම්මඩ්,1
ඞඞමුහම්ම්ඩ්,0
සුහුඩ්,1
සුගුවි,0
සුහුඩු,0
දසනායක,1
ප්‍රබෝධනී,1
ඞප්‍රබෝධනී,0
ජප්‍රබෝධනී,0
කුමාර,1
බමාර,0
පාතුමා,1
රසාංජලී,1
රඡොංජලී,0
මධුෂානි,1
මධුමානි,0
කෝමදි,1
කෝමද,0
කෝොමදි,0
බේර්න්ස්,1
බේර්න්ස්,0
ඛඞශඈබේර්න්ස්,0
ඒම්මානුවෙල්,1
චීම්මානුවෙල්,0
නයිදෙලාගේ,1
නයිදෙලාගේ,0
නයිදෙලාගේ,0
අලංකාරගේ,1
අලංකාරගේ,0
අලංකාරගේ,0
තාරක,1
අනුර,1
අතුර,0
ප්‍රදීප්,1
නපුදිප්,0
ප්‍රදීජු,0
ප්‍රියදර්ශණ,1
ප්‍රියරර්ඡණණ,0
ෆිලිප්,1
වළිප්,0
විලිවට්,0
මන්ජිතා,1
ඈමන්ජිතා,0
ඞසඨමන්ජතා,0
විදාන,1
චිචාන,0
අධිකාරී,1
අඩිකාර්,0
කුමාර,1
බුමාර,0
විමලසිරි,1
බටුවත්තගේ,1
බටුචත්තගේ,0
බටුවත්තගේ,0
ලියනගේ,1
ලියනගේ,0
හඇලියනගේ,0
රාලලාගේ,1
රාලලාගේ,0
රාලලාගේ,0
විජයසිරි,1
විජයසිට්,0
සල්ගාදු,1
සිලුවේ,1
නිව්,0
ඞසිලුවේ,0
දිල්රුක්‍ෂි,1
දිල්රැක්ඩෂි,0
දිල්රුක්ෂි,0
සුමයියා,1
ඞසුමයියා,0
පෝරඹ,1
ඛේඝඛඔපෝරඹ,0
පෝර,0
ආරුමුගම්,1
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
තාසිම්,1
ඞඬඈඉතාසිම්,0
උනතාසිම්,0
හෙල්ලරාවේ,1
හෙල්ලරාවේ,0
හෙල්ලරාවේ,0
පටබැදිගේ,1
පටබැදිගේ,0
පටබැදිගේ,0
රාජපක්ෂ,1
ප්‍රනාන්දු,1
පනාන්දු,0
ප්‍රනාන්ද්‍රා,0
පෙරේරා,1
පෙරේරා,0
පෙරේරා,0
සෝලමුතු,1
සෝලමුතු,0
ඞසෝලමුතු,0
විමලපූරනි,1
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
නිහාල්,1
ඛඈනිහාල්,0
ඞඇඡකණිහගාල්,0
රෝහිණි,1
ඈජරෝනිණි,0
රෝහිණි,0
ලලිත්,1
සන්ධ්‍ය,1
සන්ධ්‍යා,0
ගුණවර්ධන,1
සඳරේණු,1
සඳුරේණු,0
සඳරේණු,0
චාන්දනී,1
ඞඈචාන්දනී,0
කනකේස්වරි,1
කනකේස්වර,0
කනකේස්වරටි,0
මධුරංග,1
ඞඛමඩධුරංග,0
මධුරග,0
ෆර්හාන්,1
ෆර්හඡාන්,0
රෙන්ගන්,1
ශමමරෙන්ගන්,0
යටලමත්ත,1
යටලමන්ත,0
මධුරංග,1
මධුරග,0
ශ්‍රීගලා,1
ග්‍රීලලා,0
රණසිංහ,1
ඨරණසිංහං,0
රණසිං,0
පොන්නාවිලගේ,1
පොන්නාවිලගේ,0
පොන්නාවිලගේ,0
ලියනගේ,1
ලියනගේ,0
ලියනගේ,0
මනික්කු,1
ඞඇමනික්කු,0
කායම්බු,1
ඛඞකායම්බු,0
හේරත්,1
හේරත්,0
හේරත්,0
සලාම්,1
සලාමී,0
උපමාලි,1
තනිකාසලම්,1
සිරිවර්ධන,1
සිරවර්ධධයා,0
හෙට්ටිගේ,1
ඞහනෙට්ටිගේ,0
හෙට්ටිගේ,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
වීරසිංහ,1
විරසිංහ,0
ගම්ලත්ලාගේ,1
ගම්ලත්ලාගේ,0
ගම්ලත්ලාගේ,0
කුමාරසිරි,1
කුූමාරසිර,0
සමරකෝන්,1
සමරකෝන්,0
සමරකෝන්,0
ඉශානා,1
ඞෂොනා,0
ඞඉශාතා,0
වික්‍රම,1
විටම,0
තෙන්නකෝන්,1
තෙන්නකෝන්,0
තෙන්නකෝන්,0
රසීකරන්,1
ආඬිගොඩ,1
ආඬිගොඩ,0
ආඬිගොඩ,0
ආරච්චිගේ,1
ඇඅආරච්චිගේ,0
ආරච්චිගේ,0
කුමාර්,1
දේවගේ,1
දේවගේ,0
දේවගේ,0
දමයන්ති,1
ඈදමයන්නි,0
මහරණවක,1
මනරණවක,0
මනිෂ,1
මඩම්,0
මොහමඩ්,1
මොහමඩ්,0
ඞඛමොහමඩ්ං,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ආරච්චිගේ,0
පලනිඅම්මා,1
නිල්මිණි,1
නිල්මිනි,0
නිල්මිනි,0
අමල්,1
තල්පාවිල,1
ඤාණසේන,1
ඤාණසේන,0
ජඤාණසේන,0
ආරච්චිගේ,1
ආරච්චිගේ,0
ඈආරච්චිගේ,0
මදුභාෂිනි,1
ඞඡතමදුනාෂීනී,0
මදුභාෂීනි,0
රාජසිංහ,1
ඞඈරාජසිං,0
මුදියන්සේලාගේ,1
මුදියන්සේලාගේ,0
මුදියන්සේලාගේ,0
බෝවත්තේ,1
බෝවත්තේ,0
බෝවත්තේ,0
උද‍යකුමාර්,1
උදයකුමාර්,0
උදයකුමාර,0
පිල්ලෙයි,1
ඈපිල්ලෙයි,0
බ්‍රියන්,1
ලියන්,0
බිය,0
සුල්ෆියා,1
සුල්ෆසියා,0
සීමන්ස්,1
ලක්මාල්,1
මකක්‍්මාල්,0
ඞලක්මාල්,0
සුනිල්,1
සඞසුනිල්,0
කරුණාතිලක,1
කරැණානිලක,0
